"","P(Alpha>AT)","Information Ratio","P(Alpha<0|12M)","Batting Avg","P(Alpha<-5|12M)"
"14109",0.524324324324324,0.146937745230525,0.416267942583732,-0.0132076195796908,0.076555023923445
"14110",0.448648648648649,0.0153177789584778,0.45933014354067,-0.0193991191959073,0.167464114832536
"14111",0.4,-0.0592406066128172,0.464114832535885,-0.0210531815432375,0.191387559808612
"14112",0.389189189189189,-0.0679012787756975,0.483253588516746,-0.0248707479803482,0.215311004784689
"14113",0.454054054054054,0.130668403908215,0.444976076555024,-0.0116099882160977,0.0526315789473684
"14114",0.389189189189189,-0.00978240341497231,0.449760765550239,-0.0157737742528322,0.119617224880383
"14115",0.724324324324324,0.453218104467297,0.358851674641148,-0.00858581347271,0.0334928229665072
"14116",0.421621621621622,0.0474998098284432,0.454545454545455,-0.0144931583590382,0.0956937799043062
"14117",0.513513513513513,0.257640983871988,0.392344497607655,-0.00877429061613996,0.0382775119617225
"14118",0.702702702702703,0.448537100811302,0.339712918660287,-0.0064111865324261,0.0287081339712919
"14119",0.486486486486487,0.169366206167562,0.425837320574163,-0.0121544299447182,0.0526315789473684
"14120",0.405405405405405,-0.0496224076911404,0.444976076555024,-0.019020154075414,0.172248803827751
"14121",0.675675675675676,0.431785647147738,0.334928229665072,-0.00706534156979332,0.0287081339712919
"14122",0.410810810810811,-0.0155326715199565,0.454545454545455,-0.0160240559179225,0.129186602870813
"14123",0.664864864864865,0.399167574558079,0.301435406698565,-0.00633388032860616,0.0287081339712919
"14124",0.72972972972973,0.385278774248646,0.334928229665072,-0.00710698107588139,0.0334928229665072
"14125",0.47027027027027,0.108749460950503,0.435406698564593,-0.0132807359662983,0.0861244019138756
"14126",0.491891891891892,0.182136465407668,0.421052631578947,-0.0114930485214199,0.0382775119617225
"14127",0.448648648648649,0.0572244197718447,0.473684210526316,-0.0159017136852989,0.100478468899522
"14128",0.486486486486487,0.181868707742094,0.430622009569378,-0.011120928094052,0.0382775119617225
"14129",0.65945945945946,0.362632210449899,0.330143540669856,-0.00688094936833425,0.0287081339712919
"14130",0.691891891891892,0.433211942392412,0.368421052631579,-0.00828868882889104,0.0334928229665072
"14131",0.4,-0.0452100887614053,0.4688995215311,-0.0236088074509027,0.205741626794258
"14132",0.502702702702703,0.217813427341622,0.416267942583732,-0.010808746220677,0.0382775119617225
